5.000000000000000000e-01
1.684210526315789380e+00
2.868421052631578760e+00
4.052631578947368141e+00
5.236842105263157521e+00
6.421052631578946901e+00
7.605263157894736281e+00
8.789473684210525661e+00
9.973684210526315042e+00
1.115789473684210442e+01
1.234210526315789380e+01
1.352631578947368318e+01
1.471052631578947256e+01
1.589473684210526194e+01
1.707894736842105132e+01
1.826315789473684248e+01
1.944736842105263008e+01
2.063157894736841769e+01
2.181578947368420884e+01
2.300000000000000000e+01
