1.000000000000000021e-03
1.274274985703133418e-03
1.623776739188721036e-03
2.069138081114790112e-03
2.636650898730358294e-03
3.359818286283781062e-03
4.281332398719395714e-03
5.455594781168519869e-03
6.951927961775605444e-03
8.858667904100822610e-03
1.128837891684688829e-02
1.438449888287663021e-02
1.832980710832435647e-02
2.335721469090121238e-02
2.976351441631317624e-02
3.792690190732250083e-02
4.832930238571751802e-02
6.158482110660260661e-02
7.847599703514611391e-02
1.000000000000000056e-01
